TransactionID,Date,BusinessUnit,Region,ExpenseCategory,Revenue,COGS,OperatingExpenses,Receivables,Payables,TaxRate,GrossProfit,OperatingProfit_EBIT,TaxAmount,NetProfit,GrossMargin_%,NetMargin_%,OperatingCashFlow,Year,YearMonth
TXN20711,2025-06-30,SaaS Subscriptions,LATAM,Sales & Marketing,237157.8,100827.85,68361.41,38566.25,9656.62,0.21,136329.95,67968.54,14273.39,53695.15,57.48,22.64,24785.52,2025,2025-06
TXN20712,2024-09-09,Cloud Services,EMEA,Sales & Marketing,185530.3,87181.63,48173.44,27218.78,6168.71,0.21,98348.67,50175.23,10536.8,39638.43,53.01,21.36,18588.36,2024,2024-09
TXN20713,2025-01-24,Consulting,EMEA,Sales & Marketing,225982.54,72101.94,78205.79,23342.52,9818.25,0.21,153880.6,75674.81,15891.71,59783.1,68.09,26.45,46258.83,2025,2025-01
TXN20714,2025-08-16,Consumer Hardware,North America,COGS,100404.26,37016.64,28276.83,5760.61,3129.45,0.21,63387.62,35110.79,7373.27,27737.52,63.13,27.63,25106.36,2025,2025-08
TXN20715,2024-09-12,Cloud Services,North America,Administrative,271062.12,136003.08,65403.46,14815.86,7369.56,0.21,135059.04,69655.58,14627.67,55027.91,49.83,20.3,47581.61,2024,2024-09
TXN20716,2025-12-09,SaaS Subscriptions,LATAM,Administrative,308839.12,128142.36,94633.2,41114.88,10769.29,0.21,180696.76,86063.56,18073.35,67990.21,58.51,22.01,37644.62,2025,2025-12
TXN20717,2025-03-25,Enterprise Solutions,APAC,Administrative,115021.94,50223.67,27688.52,18898.67,3125.26,0.21,64798.27,37109.75,7793.05,29316.7,56.34,25.49,13543.29,2025,2025-03
TXN20718,2024-01-10,Cloud Services,LATAM,COGS,78714.37,32131.52,26419.41,10280.64,2783.89,0.21,46582.85,20163.44,4234.32,15929.12,59.18,20.24,8432.37,2024,2024-01
TXN20719,2024-08-29,Cloud Services,APAC,COGS,57091.58,17754.05,14627.34,10054.84,2174.23,0.21,39337.53,24710.19,5189.14,19521.05,68.9,34.19,11640.44,2024,2024-08
TXN20720,2024-09-07,Consulting,EMEA,Sales & Marketing,242591.45,82829.8,68527.3,13345.92,8444.55,0.21,159761.65,91234.35,19159.21,72075.14,65.86,29.71,67173.77,2024,2024-09
TXN20721,2024-01-05,Consumer Hardware,APAC,R&D,232128.21,95494.16,48186.56,24376.44,6153.17,0.21,136634.05,88447.49,18573.97,69873.52,58.86,30.1,51650.25,2024,2024-01
TXN20722,2024-04-28,Consumer Hardware,APAC,Operations,214009.22,75394.67,56480.93,18310.75,7751.8,0.21,138614.55,82133.62,17248.06,64885.56,64.77,30.32,54326.61,2024,2024-04
TXN20723,2025-01-08,Enterprise Solutions,EMEA,Operations,119584.13,37369.41,38847.45,14002.22,2780.08,0.21,82214.72,43367.27,9107.13,34260.14,68.75,28.65,23038.0,2025,2025-01
TXN20724,2024-03-05,SaaS Subscriptions,EMEA,R&D,167271.8,85461.24,53668.71,10179.57,3133.2,0.21,81810.56,28141.85,5909.79,22232.06,48.91,13.29,15185.69,2024,2024-03
TXN20725,2024-05-25,Enterprise Solutions,EMEA,Sales & Marketing,228342.9,124514.96,53351.81,44097.52,5243.92,0.21,103827.94,50476.13,10599.99,39876.14,45.47,17.46,1022.54,2024,2024-05
TXN20726,2024-08-11,Cloud Services,LATAM,R&D,199030.06,99173.84,46555.49,16616.68,4721.1,0.21,99856.22,53300.73,11193.15,42107.58,50.17,21.16,30212.0,2024,2024-08
TXN20727,2024-08-26,Cloud Services,EMEA,R&D,346335.66,177824.74,111726.43,65230.99,14850.47,0.21,168510.92,56784.49,11924.74,44859.75,48.66,12.95,-5520.77,2024,2024-08
TXN20728,2024-06-25,Consumer Hardware,North America,Operations,90931.93,32780.44,30876.82,10355.69,2914.1,0.21,58151.49,27274.67,5727.68,21546.99,63.95,23.7,14105.4,2024,2024-06
TXN20729,2024-10-08,SaaS Subscriptions,EMEA,Sales & Marketing,258543.37,139653.94,55406.91,51147.28,5933.27,0.21,118889.43,63482.52,13331.33,50151.19,45.98,19.4,4937.18,2024,2024-10
TXN20730,2024-03-03,Consulting,EMEA,COGS,171295.63,59821.82,45823.09,22800.95,4706.36,0.21,111473.81,65650.72,13786.65,51864.07,65.08,30.28,33769.48,2024,2024-03
TXN20731,2024-08-04,SaaS Subscriptions,EMEA,Operations,178459.88,95985.98,44725.28,33840.44,2407.13,0.21,82473.9,37748.62,7927.21,29821.41,46.21,16.71,-1611.9,2024,2024-08
TXN20732,2025-11-19,Cloud Services,APAC,COGS,265279.33,145560.05,87702.21,13476.81,9780.68,0.21,119719.28,32017.07,6723.58,25293.49,45.13,9.53,21597.36,2025,2025-11
TXN20733,2025-04-05,Consulting,LATAM,Sales & Marketing,257730.85,123177.48,54775.21,41813.18,7274.39,0.21,134553.37,79778.16,16753.41,63024.75,52.21,24.45,28485.96,2025,2025-04
TXN20734,2025-09-01,SaaS Subscriptions,EMEA,R&D,347376.8,189419.68,80476.4,64423.67,5291.33,0.21,157957.12,77480.72,16270.95,61209.77,45.47,17.62,2077.43,2025,2025-09
TXN20735,2024-04-14,SaaS Subscriptions,LATAM,Administrative,88518.29,39159.16,27694.74,6281.09,3030.72,0.21,49359.13,21664.39,4549.52,17114.87,55.76,19.33,13864.5,2024,2024-04
TXN20736,2024-04-08,Consulting,North America,Administrative,81232.89,29640.7,16871.59,5232.93,1845.09,0.21,51592.19,34720.6,7291.33,27429.27,63.51,33.77,24041.43,2024,2024-04
TXN20737,2025-05-25,Cloud Services,North America,Sales & Marketing,267301.65,109392.92,73208.66,30388.43,4862.41,0.21,157908.73,84700.07,17787.01,66913.06,59.08,25.03,41387.04,2025,2025-05
TXN20738,2025-01-19,SaaS Subscriptions,EMEA,Administrative,223516.08,100222.43,59525.92,42479.64,3711.22,0.21,123293.65,63767.73,13391.22,50376.51,55.16,22.54,11608.09,2025,2025-01
TXN20739,2025-02-08,Consulting,North America,COGS,132248.2,42090.69,33083.23,17371.86,4896.49,0.21,90157.51,57074.28,11985.6,45088.68,68.17,34.09,32613.31,2025,2025-02
TXN20740,2025-06-01,Cloud Services,LATAM,Administrative,73825.81,33633.99,19134.61,9532.28,1710.1,0.21,40191.82,21057.21,4422.01,16635.2,54.44,22.53,8813.02,2025,2025-06
TXN20741,2025-04-20,Consulting,APAC,Sales & Marketing,75697.47,41277.41,21156.77,5387.31,1538.99,0.21,34420.06,13263.29,2785.29,10478.0,45.47,13.84,6629.68,2025,2025-04
TXN20742,2025-12-09,Consulting,EMEA,Sales & Marketing,318257.26,110602.96,71354.9,15950.55,4790.23,0.21,207654.3,136299.4,28622.87,107676.53,65.25,33.83,96516.21,2025,2025-12
TXN20743,2025-10-06,SaaS Subscriptions,North America,COGS,107560.2,53580.98,30740.64,18448.83,3589.28,0.21,53979.22,23238.58,4880.1,18358.48,50.19,17.07,3498.93,2025,2025-10
TXN20744,2025-03-12,Cloud Services,LATAM,Administrative,147011.47,77471.32,47163.46,9281.74,5232.53,0.21,69540.15,22376.69,4699.1,17677.59,47.3,12.02,13628.38,2025,2025-03
TXN20745,2024-01-23,SaaS Subscriptions,LATAM,Administrative,117996.92,63237.55,37053.88,17118.7,4237.3,0.21,54759.37,17705.49,3718.15,13987.34,46.41,11.85,1105.94,2024,2024-01
TXN20746,2025-07-18,Enterprise Solutions,North America,R&D,156498.89,84514.71,34912.55,29295.41,2052.88,0.21,71984.18,37071.63,7785.04,29286.59,46.0,18.71,2044.06,2025,2025-07
TXN20747,2025-11-07,Enterprise Solutions,LATAM,Operations,70827.15,30481.52,15751.07,5758.09,2194.97,0.21,40345.63,24594.56,5164.86,19429.7,56.96,27.43,15866.58,2025,2025-11
TXN20748,2025-12-14,Cloud Services,LATAM,Sales & Marketing,205717.94,111977.82,49418.83,30814.68,4394.65,0.21,93740.12,44321.29,9307.47,35013.82,45.57,17.02,8593.79,2025,2025-12
TXN20749,2025-04-02,Consulting,EMEA,R&D,70283.77,34391.78,17863.41,4343.87,1452.95,0.21,35891.99,18028.58,3786.0,14242.58,51.07,20.26,11351.66,2025,2025-04
TXN20750,2024-03-23,SaaS Subscriptions,LATAM,Sales & Marketing,290106.95,98757.59,75795.76,40778.38,7294.29,0.21,191349.36,115553.6,24266.26,91287.34,65.96,31.47,57803.25,2024,2024-03
TXN20751,2024-05-24,SaaS Subscriptions,North America,R&D,120113.62,50354.64,36268.86,8959.25,3228.17,0.21,69758.98,33490.12,7032.93,26457.19,58.08,22.03,20726.11,2024,2024-05
TXN20752,2024-03-25,Cloud Services,EMEA,Operations,212003.57,101673.27,44203.18,34003.9,6027.44,0.21,110330.3,66127.12,13886.7,52240.42,52.04,24.64,24263.96,2024,2024-03
TXN20753,2024-03-18,Cloud Services,North America,R&D,314023.73,113624.8,64437.95,29890.25,9209.87,0.21,200398.93,135960.98,28551.81,107409.17,63.82,34.2,86728.79,2024,2024-03
TXN20754,2025-04-01,Enterprise Solutions,APAC,Sales & Marketing,245263.21,112858.8,63470.83,29311.08,5099.58,0.21,132404.41,68933.58,14476.05,54457.53,53.98,22.2,30246.03,2025,2025-04
TXN20755,2024-01-01,Consumer Hardware,North America,Administrative,209887.34,97943.95,63926.34,29366.3,8719.14,0.21,111943.39,48017.05,10083.58,37933.47,53.33,18.07,17286.31,2024,2024-01
TXN20756,2024-02-20,Cloud Services,North America,Sales & Marketing,147300.13,50181.46,33733.98,11149.3,4323.09,0.21,97118.67,63384.69,13310.78,50073.91,65.93,33.99,43247.7,2024,2024-02
TXN20757,2025-11-15,Consumer Hardware,EMEA,COGS,149900.57,66146.83,44404.4,24170.82,6353.42,0.21,83753.74,39349.34,8263.36,31085.98,55.87,20.74,13268.58,2025,2025-11
TXN20758,2025-12-17,Cloud Services,LATAM,COGS,250846.09,123643.72,59945.75,23929.73,4470.46,0.21,127202.37,67256.62,14123.89,53132.73,50.71,21.18,33673.46,2025,2025-12
TXN20759,2025-03-21,Consulting,North America,COGS,348241.81,147906.62,115934.2,52011.93,12485.64,0.21,200335.19,84400.99,17724.21,66676.78,57.53,19.15,27150.49,2025,2025-03
TXN20760,2025-03-24,Consulting,EMEA,COGS,248551.76,75317.59,83104.15,18328.82,6436.79,0.21,173234.17,90130.02,18927.3,71202.72,69.7,28.65,59310.69,2025,2025-03
TXN20761,2025-05-02,Enterprise Solutions,APAC,Operations,217335.03,65691.6,53158.64,33299.56,7038.71,0.21,151643.43,98484.79,20681.81,77802.98,69.77,35.8,51542.13,2025,2025-05
TXN20762,2024-02-03,Enterprise Solutions,EMEA,Administrative,269195.15,104786.19,63126.01,18635.9,3189.91,0.21,164408.96,101282.95,21269.42,80013.53,61.07,29.72,64567.54,2024,2024-02
TXN20763,2024-12-13,Consumer Hardware,EMEA,Administrative,189561.68,100761.23,49607.46,21572.78,5282.3,0.21,88800.45,39192.99,8230.53,30962.46,46.85,16.33,14671.98,2024,2024-12
TXN20764,2024-04-04,Cloud Services,LATAM,Sales & Marketing,68042.7,24302.76,16063.5,5925.22,1348.05,0.21,43739.94,27676.44,5812.05,21864.39,64.28,32.13,17287.22,2024,2024-04
TXN20765,2024-03-12,SaaS Subscriptions,North America,R&D,218689.04,100288.81,48210.86,35483.67,5412.79,0.21,118400.23,70189.37,14739.77,55449.6,54.14,25.36,25378.72,2024,2024-03
TXN20766,2025-07-04,Enterprise Solutions,APAC,Sales & Marketing,337287.59,119912.13,109250.72,30121.55,12508.18,0.21,217375.46,108124.74,22706.2,85418.54,64.45,25.33,67805.17,2025,2025-07
TXN20767,2024-06-02,SaaS Subscriptions,EMEA,Sales & Marketing,102590.88,39027.37,30876.14,18697.97,4172.86,0.21,63563.51,32687.37,6864.35,25823.02,61.96,25.17,11297.91,2024,2024-06
TXN20768,2024-09-06,SaaS Subscriptions,North America,Sales & Marketing,257001.47,131587.46,83179.18,47229.94,9226.2,0.21,125414.01,42234.83,8869.31,33365.52,48.8,12.98,-4638.22,2024,2024-09
TXN20769,2025-11-04,Cloud Services,North America,Sales & Marketing,110280.11,53178.76,28623.07,8763.54,3873.2,0.21,57101.35,28478.28,5980.44,22497.84,51.78,20.4,17607.5,2025,2025-11
TXN20770,2025-03-13,Consumer Hardware,EMEA,Administrative,210748.31,68250.8,47091.19,29942.46,3600.58,0.21,142497.51,95406.32,20035.33,75370.99,67.62,35.76,49029.11,2025,2025-03
TXN20771,2024-04-27,Cloud Services,North America,R&D,79002.93,32168.06,24545.63,4989.64,2502.43,0.21,46834.87,22289.24,4680.74,17608.5,59.28,22.29,15121.29,2024,2024-04
TXN20772,2024-11-01,Enterprise Solutions,EMEA,Sales & Marketing,185111.28,56883.3,47031.44,20127.25,4470.51,0.21,128227.98,81196.54,17051.27,64145.27,69.27,34.65,48488.53,2024,2024-11
TXN20773,2024-09-24,SaaS Subscriptions,EMEA,Administrative,276849.0,116338.19,83245.9,43464.81,4259.23,0.21,160510.81,77264.91,16225.63,61039.28,57.98,22.05,21833.7,2024,2024-09
TXN20774,2024-02-23,Cloud Services,EMEA,Sales & Marketing,154271.46,71830.1,37117.19,22973.1,3922.59,0.21,82441.36,45324.17,9518.08,35806.09,53.44,23.21,16755.58,2024,2024-02
TXN20775,2024-08-23,Cloud Services,APAC,COGS,249473.52,82232.87,52934.4,35850.62,6148.46,0.21,167240.65,114306.25,24004.31,90301.94,67.04,36.2,60599.78,2024,2024-08
TXN20776,2025-01-23,Cloud Services,EMEA,Sales & Marketing,288634.99,107436.07,100701.07,26664.43,10995.7,0.21,181198.92,80497.85,16904.55,63593.3,62.78,22.03,47924.57,2025,2025-01
TXN20777,2025-02-04,Enterprise Solutions,LATAM,Sales & Marketing,328153.35,131083.86,73319.38,35015.19,9064.33,0.21,197069.49,123750.11,25987.52,97762.59,60.05,29.79,71811.73,2025,2025-02
TXN20778,2025-09-15,Consumer Hardware,North America,Operations,120392.62,63793.98,41928.31,7878.72,4491.95,0.21,56598.64,14670.33,3080.77,11589.56,47.01,9.63,8202.79,2025,2025-09
TXN20779,2024-10-29,Cloud Services,APAC,COGS,169794.77,93100.81,58849.51,26802.69,3335.3,0.21,76693.96,17844.45,3747.33,14097.12,45.17,8.3,-9370.27,2024,2024-10
TXN20780,2024-07-25,Enterprise Solutions,North America,R&D,95724.8,29792.22,30543.17,12021.44,1882.82,0.21,65932.58,35389.41,7431.78,27957.63,68.88,29.21,17819.01,2024,2024-07
TXN20781,2024-08-16,SaaS Subscriptions,APAC,Sales & Marketing,347745.05,170482.7,103945.67,54357.71,11397.38,0.21,177262.35,73316.68,15396.5,57920.18,50.97,16.66,14959.85,2024,2024-08
TXN20782,2025-07-31,Consulting,LATAM,R&D,328100.29,128920.78,94056.86,28656.78,7289.21,0.21,199179.51,105122.65,22075.76,83046.89,60.71,25.31,61679.32,2025,2025-07
TXN20783,2024-03-15,Enterprise Solutions,APAC,COGS,211987.14,84395.16,69937.79,20915.87,4053.91,0.21,127591.98,57654.19,12107.38,45546.81,60.19,21.49,28684.85,2024,2024-03
TXN20784,2025-03-10,Consulting,APAC,Sales & Marketing,302609.99,147845.03,73660.09,30301.03,6847.46,0.21,154764.96,81104.87,17032.02,64072.85,51.14,21.17,40619.28,2025,2025-03
TXN20785,2024-04-12,Cloud Services,APAC,Operations,206287.39,109251.17,55728.99,11110.92,5875.63,0.21,97036.22,41307.23,8674.52,32632.71,47.04,15.82,27397.42,2024,2024-04
TXN20786,2025-02-25,Cloud Services,North America,Administrative,237075.71,127483.23,69441.49,23981.91,5754.94,0.21,109592.48,40150.99,8431.71,31719.28,46.23,13.38,13492.31,2025,2025-02
TXN20787,2025-12-04,Enterprise Solutions,EMEA,Operations,76737.33,34092.91,20080.51,13083.38,2450.69,0.21,42644.42,22563.91,4738.42,17825.49,55.57,23.23,7192.8,2025,2025-12
TXN20788,2024-11-01,Consulting,North America,Operations,276581.13,107667.58,73051.43,51055.43,8355.41,0.21,168913.55,95862.12,20131.05,75731.07,61.07,27.38,33031.05,2024,2024-11
TXN20789,2024-04-07,Cloud Services,EMEA,Administrative,88314.05,43882.12,22038.13,11280.6,1835.38,0.21,44431.93,22393.8,4702.7,17691.1,50.31,20.03,8245.88,2024,2024-04
TXN20790,2024-11-30,SaaS Subscriptions,North America,Administrative,297820.29,108034.41,84770.01,35239.66,10637.56,0.21,189785.88,105015.87,22053.33,82962.54,63.72,27.86,58360.44,2024,2024-11
TXN20791,2025-03-10,Consumer Hardware,LATAM,Administrative,284608.43,125517.58,93233.79,15546.36,10709.72,0.21,159090.85,65857.06,13829.98,52027.08,55.9,18.28,47190.44,2025,2025-03
TXN20792,2025-03-22,Consumer Hardware,LATAM,Sales & Marketing,262623.41,102329.8,60463.59,47766.12,6877.4,0.21,160293.61,99830.02,20964.3,78865.72,61.04,30.03,37977.0,2025,2025-03
TXN20793,2024-11-03,Cloud Services,APAC,R&D,60848.11,28243.12,20698.4,3161.15,2180.43,0.21,32604.99,11906.59,2500.38,9406.21,53.58,15.46,8425.49,2024,2024-11
TXN20794,2024-09-05,Consulting,LATAM,R&D,140938.51,50751.92,42755.55,27019.68,2186.47,0.21,90186.59,47431.04,9960.52,37470.52,63.99,26.59,12637.31,2024,2024-09
TXN20795,2024-06-14,Cloud Services,APAC,Administrative,128933.77,44855.83,41708.91,15908.16,4990.5,0.21,84077.94,42369.03,8897.5,33471.53,65.21,25.96,22553.87,2024,2024-06
TXN20796,2025-04-25,Consulting,EMEA,Operations,158040.92,83692.11,44793.32,16007.99,3924.08,0.21,74348.81,29555.49,6206.65,23348.84,47.04,14.77,11264.93,2025,2025-04
TXN20797,2024-11-30,SaaS Subscriptions,LATAM,COGS,76292.82,24829.57,24179.29,14391.33,3488.13,0.21,51463.25,27283.96,5729.63,21554.33,67.45,28.25,10651.13,2024,2024-11
TXN20798,2025-06-25,Consulting,EMEA,Administrative,331087.35,141205.27,67022.03,17765.7,8833.4,0.21,189882.08,122860.05,25800.61,97059.44,57.35,29.32,88127.14,2025,2025-06
TXN20799,2024-04-15,Cloud Services,North America,Operations,216140.67,76776.02,69760.93,29657.47,7587.86,0.21,139364.65,69603.72,14616.78,54986.94,64.48,25.44,32917.33,2024,2024-04
TXN20800,2025-07-16,SaaS Subscriptions,EMEA,Operations,141657.29,43875.87,29184.35,18746.91,2195.19,0.21,97781.42,68597.07,14405.38,54191.69,69.03,38.26,37639.97,2025,2025-07
TXN20801,2024-03-21,Enterprise Solutions,North America,Sales & Marketing,169094.46,52250.98,56390.8,14017.6,3968.32,0.21,116843.48,60452.68,12695.06,47757.62,69.1,28.24,37708.34,2024,2024-03
TXN20802,2024-05-12,Consumer Hardware,EMEA,Sales & Marketing,184160.76,63315.47,64234.24,21055.67,5398.15,0.21,120845.29,56611.05,11888.32,44722.73,65.62,24.28,29065.21,2024,2024-05
TXN20803,2024-05-17,Cloud Services,EMEA,R&D,230178.3,118931.42,56188.85,34029.47,5487.22,0.21,111246.88,55058.03,11562.19,43495.84,48.33,18.9,14953.59,2024,2024-05
TXN20804,2024-07-02,Cloud Services,LATAM,R&D,204703.83,75867.27,47398.72,32562.17,3773.25,0.21,128836.56,81437.84,17101.95,64335.89,62.94,31.43,35546.97,2024,2024-07
TXN20805,2025-02-04,Cloud Services,EMEA,COGS,325817.59,175164.36,102568.85,16325.91,10410.01,0.21,150653.23,48084.38,10097.72,37986.66,46.24,11.66,32070.76,2025,2025-02
TXN20806,2024-11-25,SaaS Subscriptions,LATAM,COGS,199089.04,88675.37,47374.02,37932.04,3152.13,0.21,110413.67,63039.65,13238.33,49801.32,55.46,25.01,15021.41,2024,2024-11
TXN20807,2025-05-22,Enterprise Solutions,LATAM,COGS,347647.4,142241.17,114666.06,25961.89,16944.35,0.21,205406.23,90740.17,19055.44,71684.73,59.08,20.62,62667.19,2025,2025-05
TXN20808,2024-03-09,Consulting,APAC,COGS,305427.49,135922.01,65797.14,25972.66,3999.97,0.21,169505.48,103708.34,21778.75,81929.59,55.5,26.82,59956.9,2024,2024-03
TXN20809,2025-06-29,Enterprise Solutions,APAC,Operations,112553.15,48304.95,24637.13,10075.87,3527.9,0.21,64248.2,39611.07,8318.32,31292.75,57.08,27.8,24744.78,2025,2025-06
TXN20810,2024-02-22,SaaS Subscriptions,North America,Operations,329178.56,161196.79,114183.07,18326.36,16140.67,0.21,167981.77,53798.7,11297.73,42500.97,51.03,12.91,40315.28,2024,2024-02
TXN20811,2025-03-25,Cloud Services,EMEA,R&D,84909.92,31469.66,25564.32,5812.75,2621.26,0.21,53440.26,27875.94,5853.95,22021.99,62.94,25.94,18830.5,2025,2025-03
TXN20812,2024-07-23,Consumer Hardware,North America,Sales & Marketing,295234.91,114628.67,96551.58,58442.49,11826.7,0.21,180606.24,84054.66,17651.48,66403.18,61.17,22.49,19787.39,2024,2024-07
TXN20813,2024-05-05,Cloud Services,EMEA,Sales & Marketing,164186.99,85955.76,40825.0,15972.52,3821.42,0.21,78231.23,37406.23,7855.31,29550.92,47.65,18.0,17399.82,2024,2024-05
TXN20814,2024-02-12,Consulting,APAC,Administrative,313392.3,168170.73,94479.18,21089.79,10676.47,0.21,145221.57,50742.39,10655.9,40086.49,46.34,12.79,29673.17,2024,2024-02
TXN20815,2024-04-20,Consumer Hardware,APAC,Operations,310417.01,162391.42,89752.82,20502.64,7544.41,0.21,148025.59,58272.77,12237.28,46035.49,47.69,14.83,33077.26,2024,2024-04
TXN20816,2025-10-24,Cloud Services,EMEA,COGS,291777.62,118129.67,84753.38,46077.23,6790.09,0.21,173647.95,88894.57,18667.86,70226.71,59.51,24.07,30939.57,2025,2025-10
TXN20817,2024-07-01,Consumer Hardware,EMEA,COGS,287009.13,142095.75,86785.78,51140.81,9357.5,0.21,144913.38,58127.6,12206.8,45920.8,50.49,16.0,4137.49,2024,2024-07
TXN20818,2024-04-04,Enterprise Solutions,APAC,Administrative,141403.74,59260.04,40484.44,12520.29,4040.87,0.21,82143.7,41659.26,8748.44,32910.82,58.09,23.27,24431.4,2024,2024-04
TXN20819,2025-01-08,SaaS Subscriptions,APAC,Sales & Marketing,74275.78,31521.53,19635.5,3946.75,2119.72,0.21,42754.25,23118.75,4854.94,18263.81,57.56,24.59,16436.78,2025,2025-01
TXN20820,2025-06-03,Cloud Services,North America,COGS,170894.05,60012.87,56826.91,14263.42,3245.12,0.21,110881.18,54054.27,11351.4,42702.87,64.88,24.99,31684.57,2025,2025-06
TXN20821,2024-12-25,Consulting,APAC,Sales & Marketing,102057.35,45699.51,32177.38,5968.04,2789.64,0.21,56357.84,24180.46,5077.9,19102.56,55.22,18.72,15924.16,2024,2024-12
TXN20822,2025-11-26,Enterprise Solutions,EMEA,Administrative,258485.33,89573.95,60470.28,16933.18,3530.85,0.21,168911.38,108441.1,22772.63,85668.47,65.35,33.14,72266.14,2025,2025-11
TXN20823,2024-10-07,Cloud Services,North America,Sales & Marketing,153829.92,58900.12,46741.7,17648.32,2581.43,0.21,94929.8,48188.1,10119.5,38068.6,61.71,24.75,23001.71,2024,2024-10
TXN20824,2024-07-13,Enterprise Solutions,EMEA,Sales & Marketing,342683.06,176056.01,80530.49,28952.52,6067.63,0.21,166627.05,86096.56,18080.28,68016.28,48.62,19.85,45131.39,2024,2024-07
TXN20825,2024-07-13,Consulting,LATAM,Sales & Marketing,242291.62,85230.67,71185.16,30865.99,4087.79,0.21,157060.95,85875.79,18033.92,67841.87,64.82,28.0,41063.67,2024,2024-07
TXN20826,2025-10-28,Cloud Services,North America,COGS,296744.17,94302.2,92602.5,26120.63,5591.1,0.21,202441.97,109839.47,23066.29,86773.18,68.22,29.24,66243.65,2025,2025-10
TXN20827,2024-04-02,Consulting,EMEA,R&D,89757.4,28475.71,20896.16,17150.9,2743.52,0.21,61281.69,40385.53,8480.96,31904.57,68.27,35.55,17497.19,2024,2024-04
TXN20828,2025-11-02,Consumer Hardware,APAC,Operations,308604.34,165163.85,64495.68,57366.95,3475.5,0.21,143440.49,78944.81,16578.41,62366.4,46.48,20.21,8474.95,2025,2025-11
TXN20829,2024-03-01,Consulting,LATAM,Sales & Marketing,326827.16,139466.99,71786.3,44128.5,8319.62,0.21,187360.17,115573.87,24270.51,91303.36,57.33,27.94,55494.48,2024,2024-03
TXN20830,2025-09-25,Consumer Hardware,EMEA,Sales & Marketing,196118.58,78908.9,57050.8,20232.3,4407.5,0.21,117209.68,60158.88,12633.36,47525.52,59.76,24.23,31700.72,2025,2025-09
TXN20831,2024-02-20,Cloud Services,North America,Sales & Marketing,231875.88,116568.56,75920.1,24850.61,10412.79,0.21,115307.32,39387.22,8271.32,31115.9,49.73,13.42,16678.08,2024,2024-02
TXN20832,2025-02-06,Consumer Hardware,EMEA,R&D,279442.94,142224.3,57774.69,31235.53,5690.76,0.21,137218.64,79443.95,16683.23,62760.72,49.1,22.46,37215.95,2025,2025-02
